obligor_id,rating,sector,region,ead,maturity,secured,pd,lgd,expected_loss,capital_rate,irb_capital,rwa
OBL02316,CCC,consumer,north,1441626.4251303063,2.854012681866048,0,0.126,0.55,99904.71126153023,0.20884970727892552,301083.2568940283,3763540.7111753533
OBL02317,BB,real_estate,north,2127782.1876745797,3.2079242942460477,1,0.01875,0.3,11968.77480566951,0.06496449869199493,138230.30314803534,1727878.7893504417
OBL02318,BBB,technology,south,6361717.057902788,2.518490623245603,0,0.00425,0.55,14870.513622847768,0.06332669456232035,402866.51301771303,5035831.412721413
OBL02319,BBB,healthcare,west,713354.0258054006,2.9656433483461675,0,0.004,0.55,1569.3788567718814,0.06638476579442525,47355.8399316019,591947.9991450238
OBL02320,BBB,industrials,north,2568835.258271753,3.9426678669725383,0,0.005,0.55,7064.296960247321,0.08447182664573137,216994.2066181741,2712427.582727176
OBL02321,B,energy,east,4990024.907875188,1.3156152728540866,1,0.054,0.39999999999999997,107784.53801010404,0.09933880757353565,495703.12411056325,6196289.051382041
OBL02322,B,financials,east,402203.4008671697,3.538078859800473,1,0.0405,0.35,5701.233207292131,0.09500885964242818,38212.88646069621,477661.0807587026
OBL02323,A,industrials,north,4919318.865501813,1.626333989061246,1,0.002,0.35,3443.523205851269,0.022285880676688075,109631.35324715395,1370391.9155894243
OBL02324,CCC,financials,north,1135738.4311826273,4.089519998083388,0,0.108,0.55,67462.86281224806,0.21203001235419128,240810.6335947823,3010132.9199347785
OBL02325,A,energy,south,443767.7717244478,4.5175385725797135,0,0.0024,0.6000000000000001,639.0255912832049,0.07264530341297183,32237.644421820933,402970.5552727617
OBL02326,CCC,industrials,east,1114311.0883737565,2.422312140747502,0,0.12,0.55,73544.53183266793,0.20069970937321094,223641.9115879593,2795523.8948494913
OBL02327,A,energy,west,2627590.2507355455,4.1847485867878556,0,0.0024,0.6000000000000001,3783.729961059186,0.06918101362850551,181779.356946264,2272241.9618283
OBL02328,BBB,financials,north,2290659.06379517,2.9659727812372423,1,0.0045000000000000005,0.35,3607.7880254773927,0.04456729928125281,102088.4880474737,1276106.1005934211
OBL02329,CCC,financials,east,2326711.252085848,4.363974305722953,1,0.108,0.35,87949.68532884505,0.13688886333598238,318500.85860907205,3981260.7326134006
OBL02330,BB,consumer,north,3226856.531944991,4.770466534880172,0,0.01575,0.55,27952.644707973486,0.13325329445625175,429989.26361934526,5374865.795241816
OBL02331,BB,consumer,west,2744412.6983949286,1.9226354050761079,1,0.01575,0.35,15128.574999902045,0.06207569853336608,170361.3353167053,2129516.6914588166
OBL02332,BBB,healthcare,east,1898179.43189956,4.75879911198636,0,0.004,0.55,4175.994750179032,0.0858734656398171,163003.2462234344,2037540.57779293
OBL02333,BBB,industrials,east,561500.8172405808,2.362559772950955,0,0.005,0.55,1544.1272474115974,0.06650174348469709,37340.78331458088,466759.79143226106
OBL02334,CCC,industrials,west,840504.3495356664,3.25178943307391,1,0.12,0.35,35301.18268049799,0.13357703687671313,112272.08049296349,1403401.0061620437
OBL02335,B,healthcare,west,3236385.5959398896,3.31588878376662,1,0.036,0.35,40778.4585088426,0.09037364697323297,292483.9693167278,3656049.6164590972
OBL02336,BB,healthcare,east,1991677.3827919185,1.9399452616920079,0,0.012,0.55,13145.070726426664,0.08913368994563585,177525.55430951033,2219069.428868879
OBL02337,BBB,real_estate,south,3092580.913187893,4.7733879458729715,1,0.00625,0.3,5798.589212227299,0.05559093881863919,171919.4763367195,2148993.454208994
OBL02338,BB,industrials,east,354719.2371646023,4.171010339124786,0,0.015,0.55,2926.4337066079693,0.12420985476092203,44059.62492912031,550745.311614004
OBL02339,A,technology,west,5613513.930508813,2.991278310979551,1,0.0017,0.35,3340.0407886527432,0.027661252184121306,155276.82447088227,1940960.3058860283
OBL02340,A,consumer,north,7154556.179254758,1.5711639005756806,1,0.0021000000000000003,0.35,5258.598791752248,0.022621799112166534,161848.9326238109,2023111.6577976362
OBL02341,A,industrials,west,2920161.01720393,3.043413493023418,1,0.002,0.35,2044.112712042751,0.0304384072407767,88885.05025029395,1111063.1281286743
OBL02342,BB,energy,south,1392435.9898441918,1.775206334416509,1,0.018,0.39999999999999997,10025.53912687818,0.07267685471800298,101197.86813802499,1264973.3517253124
OBL02343,A,energy,south,2977722.208135454,3.118328728879316,1,0.0024,0.39999999999999997,2858.613319810035,0.03871983723068105,115296.91921718894,1441211.4902148617
OBL02344,BB,consumer,north,2103679.2737290817,4.011153339593821,1,0.01575,0.35,11596.531996431562,0.07873925555476999,165642.13993942708,2070526.7492428385
OBL02345,A,consumer,west,1874150.2877486167,2.2791359379906764,0,0.0021000000000000003,0.55,2164.6435823496527,0.04204441772681508,78797.55758093353,984969.469761669
OBL02346,B,consumer,south,3665337.416132225,4.940579759485351,1,0.04725,0.35,60615.51751928667,0.10975432136684589,402286.6206881008,5028582.75860126
OBL02347,BBB,healthcare,south,2644350.4377640183,4.139549629633741,1,0.004,0.35,3702.0906128696256,0.05036387134281809,133179.72523287171,1664746.5654108964
OBL02348,BB,healthcare,west,3936923.919223436,4.2145505859749965,0,0.012,0.55,25983.69786687468,0.11760232975338006,462991.4249624839,5787392.812031049
OBL02349,B,industrials,west,1409974.723227394,3.577326927302055,1,0.045,0.35,22207.101890831458,0.09816363813432195,138408.24850943466,1730103.1063679333
OBL02350,BBB,real_estate,north,9537836.464563007,4.7265770629104935,0,0.00625,0.5,29805.7389517594,0.09214917807428835,878903.7908164574,10986297.385205718
OBL02351,BBB,financials,south,2622955.565914941,2.564141461173854,1,0.0045000000000000005,0.35,4131.155016316032,0.04171807475277874,109424.65637205658,1367808.204650707
OBL02352,A,healthcare,south,618758.5356768364,2.892504108885252,0,0.0016,0.55,544.5075113956161,0.04124869325144878,25522.98103484945,319037.2629356181
OBL02353,BBB,industrials,east,7946681.279007905,4.282782734405982,1,0.005,0.35,13906.692238263833,0.05621626715167987,446732.75774996146,5584159.471874518
OBL02354,BBB,consumer,south,1729464.161150751,2.4061420865818746,1,0.00525,0.35,3177.8903961145047,0.04359184437892363,75390.53257180924,942381.6571476154
OBL02355,CCC,real_estate,west,8680585.613268994,2.977608119428628,1,0.15,0.3,390626.35259710473,0.12094335986515875,1049859.1896659117,13123239.870823897
OBL02356,CCC,industrials,east,5782220.216119487,4.864285802802877,0,0.12,0.55,381626.53426388616,0.22780521933830677,1317219.9445954913,16465249.307443641
OBL02357,A,healthcare,east,2755419.2470603627,4.580749052448426,1,0.0016,0.35,1543.034778353803,0.035298974230885564,97263.47299726986,1215793.4124658732
OBL02358,A,real_estate,east,151215.5765623686,3.540617694592879,1,0.0025,0.3,113.41168242177645,0.031864380650131356,4818.390691812395,60229.88364765493
OBL02359,B,industrials,north,1960370.3074632885,4.524016151613427,1,0.045,0.35,30875.832342546793,0.10525734310032768,206343.37005635822,2579292.125704478
OBL02360,B,consumer,east,5077180.757186685,4.982033873516459,0,0.04725,0.55,131943.23492738898,0.17295778891733296,878137.9576966394,10976724.471207991
OBL02361,CCC,financials,north,11164220.294882994,3.543513274264681,0,0.108,0.55,663154.6855160499,0.20590047214827395,2298718.229883751,28733977.873546887
OBL02362,A,industrials,south,4608741.859951239,4.43658625597816,0,0.002,0.55,5069.616045946364,0.060426766987181364,278491.3704753424,3481142.13094178
OBL02363,BBB,healthcare,south,1810948.102295212,1.012698623199213,1,0.004,0.35,2535.327343213297,0.02873781186969355,52042.68586953835,650533.5733692293
OBL02364,CCC,technology,north,184541.95630760753,2.3597193244774517,0,0.102,0.55,10352.803748856782,0.1885970598074713,34804.070370733614,435050.87963417015
OBL02365,A,consumer,west,1381978.7878878154,2.770213623569526,1,0.0021000000000000003,0.35,1015.7544090975445,0.029622865354939073,40938.17155698266,511727.1444622833
OBL02366,BB,consumer,west,7701587.549134254,1.1286942484685922,1,0.01575,0.35,42455.001364602576,0.05574111863050121,429295.10521948355,5366188.815243544
OBL02367,BB,industrials,south,728858.7867135933,3.6791490017291917,1,0.015,0.35,3826.508630246364,0.07511593034666103,54748.905855330144,684361.3231916268
OBL02368,A,energy,west,1866040.9857887442,2.5925994720895695,0,0.0024,0.6000000000000001,2687.0990195357917,0.05260699953889251,98166.81727894298,1227085.2159867873
OBL02369,BBB,technology,north,204388.3996715286,4.517699179745443,0,0.00425,0.55,477.75788423219814,0.08534083272340261,17442.67622697188,218033.45283714848
OBL02370,BBB,financials,north,1713968.612220031,2.6629923014538597,1,0.0045000000000000005,0.35,2699.500564246549,0.04241898636599403,72704.8111935032,908810.1399187901
OBL02371,B,industrials,south,804029.7863160843,1.5491318518104107,0,0.045,0.55,19899.73721132309,0.13037518066631196,104825.5286520557,1310319.1081506961
OBL02372,BB,industrials,north,490965.22622080235,4.348481551422637,0,0.015,0.55,4050.4631163216195,0.12643627988959283,62075.81675851063,775947.7094813829
OBL02373,B,real_estate,west,1694193.7981102671,1.0766754523830477,0,0.056249999999999994,0.5,47649.20057185126,0.12362149420955953,209438.76880296005,2617984.610037001
OBL02374,BBB,healthcare,south,793303.9299556596,4.025787013693188,1,0.004,0.35,1110.6255019379234,0.049577061516227094,39329.67773647644,491620.9717059555
OBL02375,BB,consumer,north,2531421.7972874274,4.055283467237479,1,0.01575,0.35,13954.462657546943,0.07909135446960251,200213.5786813382,2502669.7335167276
OBL02376,BB,real_estate,east,1930017.549783447,3.5661820837019245,0,0.01875,0.5,18093.914529219815,0.11233727357351897,216812.90949171587,2710161.3686464485
OBL02377,B,financials,east,2018469.6825095508,4.241260162232924,1,0.0405,0.35,28611.807749572883,0.10031364272119607,202480.04657482915,2531000.5821853643
OBL02378,BBB,technology,north,17604067.790805273,3.1583605840834874,0,0.00425,0.55,41149.508461007325,0.07037257563221391,1238843.592043065,15485544.900538312
OBL02379,BBB,healthcare,east,4650129.636623102,1.6703792338618717,1,0.004,0.35,6510.181491272343,0.033286490387231776,154786.49544883647,1934831.193110456
OBL02380,BB,energy,east,4872051.248106783,2.6909186791821056,1,0.018,0.39999999999999997,35078.768986368836,0.08099802377726482,394626.522838206,4932831.535477575
OBL02381,CCC,technology,south,1465877.3556791723,1.8148198802592597,0,0.102,0.55,82235.71965360157,0.18244909594065958,267447.99830354966,3343099.978794371
OBL02382,BBB,consumer,east,968883.4395605504,4.911917650752459,1,0.00525,0.35,1780.3233201925113,0.06188820174219689,59962.45377219697,749530.6721524621
OBL02383,B,technology,north,1040825.1018886528,1.4055867823166621,0,0.03825,0.55,21896.358080982533,0.12162571553222933,126591.09776111289,1582388.7220139112
OBL02384,BB,consumer,south,516637.804172067,4.135537686800278,1,0.01575,0.35,2847.9658954985193,0.07973167492928858,41192.39745842869,514904.9682303587
OBL02385,BB,consumer,north,23207561.54238537,3.978806823980659,1,0.01575,0.35,127931.68300239935,0.07848117397526556,1821356.6749496285,22766958.436870355
OBL02386,BBB,financials,south,2066029.7814098424,4.217886346761864,0,0.0045000000000000005,0.55,5113.423708989361,0.08398361030326425,173512.64003686243,2168908.00046078
OBL02387,BB,real_estate,east,2562640.6796977967,1.303616601711063,0,0.01875,0.5,24024.756372166845,0.08667683955069715,222121.5950202554,2776519.9377531926
OBL02388,BBB,consumer,west,2903257.920360193,1.4049137766566466,1,0.00525,0.35,5334.736428661855,0.036281201230130025,105333.68483155698,1316671.0603944622
OBL02389,BBB,consumer,west,2201647.1563116075,3.3904153991057426,0,0.00525,0.55,6357.256163849767,0.07979508060344453,175680.61229822916,2196007.6537278644
OBL02390,BBB,industrials,west,310483.8692746162,2.4587017298631624,0,0.005,0.55,853.8306405051945,0.06759513637820462,20987.199486850335,262339.9935856292
OBL02391,BB,energy,south,4297344.922431759,4.62974887100992,1,0.018,0.39999999999999997,30940.883441508657,0.09861636636664001,423788.5412743505,5297356.765929381
OBL02392,B,industrials,south,2163088.3391974075,3.9994770420305206,1,0.045,0.35,34068.641342359166,0.10132688145467084,219178.99572183652,2739737.4465229562
OBL02393,B,real_estate,north,995415.6898145699,4.158451467406027,1,0.056249999999999994,0.3,16797.639765620865,0.09373069393999714,93301.00336508059,1166262.5420635073
OBL02394,BB,energy,south,1847176.299841714,3.461058676595663,1,0.018,0.39999999999999997,13299.66935886034,0.08799636245251566,162544.79519456823,2031809.9399321028
OBL02395,B,technology,north,5280333.408337754,4.866339234639345,1,0.03825,0.35,70690.46350412168,0.10360876671583152,547088.8322862779,6838610.403578474
OBL02396,A,technology,west,7391177.367845873,2.8112626530554077,1,0.0017,0.35,4397.750533868294,0.026677118909921145,197175.31752634235,2464691.4690792793
OBL02397,A,consumer,north,4506629.918588691,1.8381203399998642,1,0.0021000000000000003,0.35,3312.3729901626884,0.024180516553572416,108972.63934725856,1362157.991840732
OBL02398,B,technology,north,1559407.855783663,2.3804484147077023,0,0.03825,0.55,32806.04276604881,0.13322800742591512,207756.80139037623,2596960.017379703
OBL02399,BB,consumer,west,5711969.937468867,2.023719911012593,0,0.01575,0.55,49479.939583324056,0.09881491178643818,564427.8054977729,7055347.5687221605
OBL02400,BB,financials,south,815892.8941399558,2.7072775979223302,1,0.0135,0.35,3855.093924811291,0.06523120518335154,53221.676785281976,665270.9598160246
OBL02401,A,industrials,north,1207871.7106451346,2.8621966165029558,0,0.002,0.55,1328.658881709648,0.04619349087813759,55795.81084764647,697447.6355955809
OBL02402,BB,consumer,west,3305658.3710478866,4.128750728830568,0,0.01575,0.55,28635.265639202316,0.125207537959467,413893.34597400815,5173666.824675102
OBL02403,BB,technology,east,4741436.317632842,4.629527674942146,1,0.01275,0.35,21158.659567436553,0.07940310599315917,376484.77048881486,4706059.631110186
OBL02404,BB,financials,north,12267777.970753249,1.6453980404270987,1,0.0135,0.35,57965.250911809104,0.05675423825159893,696248.3937698466,8703104.922123084
OBL02405,BB,real_estate,west,3292837.281827094,1.0515224549509967,0,0.01875,0.5,30870.349517129005,0.08381776419046304,275998.25880574866,3449978.2350718584
OBL02406,BB,industrials,north,3510573.760867934,2.3556181843920725,1,0.015,0.35,18430.512244556652,0.0645497117342545,226606.52428586283,2832581.553573285
OBL02407,CCC,consumer,west,4194979.045506886,1.1000580699270976,1,0.126,0.35,184998.5759068537,0.12059263263143565,505883.56693138246,6323544.586642281
OBL02408,B,energy,south,380068.322160752,2.8167109691401118,1,0.054,0.39999999999999997,8209.475758672243,0.11206558574388709,42592.57914564106,532407.2393205132
OBL02409,BB,industrials,east,2063995.190940822,4.500457973699454,1,0.015,0.35,10835.974752439315,0.08167273282718707,168572.1277863087,2107151.597328859
OBL02410,A,technology,south,4532922.601887697,1.5892325051061333,1,0.0017,0.35,2697.0889481231798,0.019996363777057075,90641.96932059046,1133024.6165073807
OBL02411,A,technology,east,257216.2582349895,2.1442250464077253,1,0.0017,0.35,153.04367364981874,0.0230304699938505,5923.811317211427,74047.64146514283
OBL02412,BBB,real_estate,north,1345429.4025590713,3.7020767655319338,1,0.00625,0.3,2522.680129798259,0.04869238396360223,65512.165065326255,818902.0633165782
OBL02413,BBB,real_estate,east,6002495.965682299,1.2271014739127155,1,0.00625,0.3,11254.67993565431,0.032755135172208995,196612.56672656286,2457657.084082036
OBL02414,A,energy,south,987888.9035461706,2.2217025738159912,1,0.0024,0.39999999999999997,948.3733474043236,0.03249734865012236,32103.770126127005,401297.12657658756
OBL02415,B,real_estate,north,2017407.5458786327,3.662667753511116,1,0.056249999999999994,0.3,34043.752336701924,0.09058431425815823,182745.47912264982,2284318.4890331225
OBL02416,BB,technology,north,2021795.6488904376,2.5669752855210355,1,0.01275,0.35,9022.263083173577,0.06295115937820675,127274.38012346686,1590929.7515433358
OBL02417,A,technology,north,1425062.935501371,1.2851798159488461,0,0.0017,0.55,1332.433844693782,0.028810773431468685,41057.16536031367,513214.5670039209
OBL02418,CCC,industrials,south,725835.1029338584,4.16389858163137,0,0.12,0.55,47905.116793634654,0.22003103524374482,159706.24911478694,1996328.1139348368
OBL02419,B,energy,west,5980591.011971803,1.9076324783482028,1,0.054,0.39999999999999997,129180.76585859094,0.10435812224214512,624123.2479076278,7801540.598845348
OBL02420,B,financials,west,774067.3998737735,4.078565206378073,1,0.0405,0.35,10972.405393210738,0.09908627583041812,76699.45589522728,958743.198690341
OBL02421,A,healthcare,south,2350276.679206573,1.929499290465806,1,0.0016,0.35,1316.1549403556808,0.02108699891308465,49560.2817798772,619503.522248465
OBL02422,BBB,industrials,north,3198517.924955361,1.7568623987443845,0,0.005,0.55,8795.924293627244,0.059613333618249366,190674.31614431462,2383428.951803933
OBL02423,A,financials,south,427487.5936127921,3.050233278562914,1,0.0018000000000000002,0.35,269.317183976059,0.028842284111323717,12329.718629046243,154121.48286307804
OBL02424,A,technology,south,3018362.182608347,3.4940094948559026,1,0.0017,0.35,1795.925498651966,0.030409649138786448,91787.3349469015,1147341.6868362688
OBL02425,BBB,financials,east,525575.0659103711,2.7782894070505892,1,0.0045000000000000005,0.35,827.7807288088345,0.043236511842296994,22724.032561249784,284050.4070156223
OBL02426,B,financials,south,7953270.610104137,3.3567926571168476,0,0.0405,0.55,177159.10284006968,0.1471505212983507,1170327.9163036756,14629098.953795945
OBL02427,BB,real_estate,south,324192.89637834334,3.3462124916151454,0,0.01875,0.5,3039.3084035469687,0.10984253242693208,35610.16873301921,445127.10916274006
OBL02428,BB,real_estate,south,923910.9564020953,3.3730667918916057,1,0.01875,0.3,5196.999129761785,0.06608825706246273,61059.664789527465,763245.8098690934
OBL02429,CCC,healthcare,west,342055.23876143195,2.6510582917537433,1,0.096,0.35,11493.056022384113,0.11942478369496203,40849.8729008126,510623.41126015753
OBL02430,B,technology,north,2332070.9259822792,1.7700341408630176,1,0.03825,0.35,31220.59952158776,0.08015838527670877,186935.03977749852,2336687.9972187313
OBL02431,B,technology,north,793758.0377987078,3.344798938681958,1,0.03825,0.35,10626.4357310302,0.09208512830341674,73093.31075256232,913666.384407029
OBL02432,BBB,energy,north,664951.2085156939,1.3932005573338335,1,0.006,0.39999999999999997,1595.8829004376653,0.044213751854998054,29399.987728993958,367499.8466124245
OBL02433,BBB,technology,east,3503521.0285322834,2.1267458794861533,0,0.00425,0.55,8189.480404194213,0.0590130260933854,206753.3778755001,2584417.223443751
OBL02434,BBB,consumer,east,4085199.2428198145,1.674347655793941,1,0.00525,0.35,7506.553608681409,0.03824851969590039,156252.82370067103,1953160.2962583879
OBL02435,A,financials,south,272565.47339592874,1.733202370461044,1,0.0018000000000000002,0.35,171.71624823943512,0.02150970028320064,5862.801640295125,73285.02050368907
OBL02436,CCC,industrials,south,912748.2639527409,3.1057425606513562,1,0.12,0.35,38335.427086015115,0.13254543001329297,120980.61113950268,1512257.6392437834
OBL02437,BBB,healthcare,west,8881953.333647547,1.5843377693839638,1,0.004,0.35,12434.734667106566,0.032691406763443856,290363.54928419815,3629544.3660524767
OBL02438,B,energy,west,337615.12213070795,4.406813337111631,1,0.054,0.39999999999999997,7292.486638023291,0.12554699146331835,42386.562856031174,529832.0357003896
OBL02439,BB,consumer,south,10776024.453814734,3.709088766825171,1,0.01575,0.35,59402.83480165372,0.07632918755904615,822525.1916760927,10281564.89595116
OBL02440,B,industrials,south,2059059.4174302225,4.051284579452807,0,0.045,0.55,50961.72058139801,0.15983798950633926,329115.9175561409,4113948.9694517613
OBL02441,B,financials,west,1283431.3074278862,3.0999949302537093,1,0.0405,0.35,18192.638782790287,0.09170396486137981,117695.73951836163,1471196.7439795204
OBL02442,BB,consumer,south,2793423.64444171,1.931640013120195,1,0.01575,0.35,15398.747839984926,0.06214754316400971,173604.41651830648,2170055.206478831
OBL02443,BBB,technology,north,407820.0252299754,4.607271780898635,1,0.00425,0.35,606.6322875295884,0.05493546217163079,22403.78156885483,280047.26961068535
OBL02444,BB,technology,south,2796228.6368615157,3.8518666861611823,1,0.01275,0.35,12478.170291994513,0.07320009406600693,204684.19924832528,2558552.490604066
OBL02445,BB,technology,south,4752939.326980914,1.3491322533690542,0,0.01275,0.55,33329.98703045366,0.0836581993024761,397622.34548914596,4970279.318614325
OBL02446,BB,industrials,south,1193601.7149098986,2.854858005993005,0,0.015,0.55,9847.214148006664,0.10769836205344376,128548.94963997761,1606861.87049972
OBL02447,A,healthcare,west,5617413.058717455,1.6411236616670801,0,0.0016,0.55,4943.323491671361,0.030707547652617632,172496.9791850028,2156212.239812535
OBL02448,B,financials,east,4763899.821605595,3.5807343883397067,0,0.0405,0.55,106115.86852626465,0.1498053101893985,713657.4904868463,8920718.631085578
OBL02449,B,industrials,north,2679976.422925406,2.8080662540480157,1,0.045,0.35,42209.62866107515,0.09239943577743502,247628.3093751361,3095353.867189201
OBL02450,BBB,real_estate,south,1517747.5191490983,1.168121547782087,1,0.00625,0.3,2845.776598404559,0.032375342388165945,49137.59559124151,614219.9448905189
OBL02451,BB,technology,west,323602.92604413413,1.5682752700145448,1,0.01275,0.35,1444.0780574719483,0.05498502992436223,17793.316572147894,222416.45715184868
OBL02452,B,technology,east,1691676.517069449,4.994724717092958,0,0.03825,0.55,35588.644727848536,0.1643417529496004,278013.08423886786,3475163.5529858484
OBL02453,A,energy,east,233084.9576360202,1.7164872528980069,0,0.0024,0.6000000000000001,335.6423389958691,0.043486813413791556,10136.12206227912,126701.52577848901
OBL02454,BB,industrials,west,6681344.19630536,3.6662853027683098,0,0.015,0.55,55121.08961951922,0.11787794047767831,787583.0934829647,9844788.668537058
OBL02455,B,consumer,south,4378333.032289603,4.76277022181649,1,0.04725,0.35,72406.6825214893,0.10842581005848416,474724.3057318195,5934053.821647744
OBL02456,BB,real_estate,east,847000.4474149036,3.8242132582914494,1,0.01875,0.3,4764.377516708832,0.06915820952867713,58577.034413203175,732212.9301650397
OBL02457,BB,industrials,west,20514501.87138596,1.3670637024737289,1,0.015,0.35,107701.1348247763,0.056657728692077275,1162305.0812820974,14528813.516026217
OBL02458,B,energy,east,384275.7732532832,2.007587177392082,1,0.054,0.39999999999999997,8300.356702270916,0.10520557073257987,40427.95204381511,505349.4005476888
OBL02459,BBB,energy,south,664400.3505202901,4.754514815805022,0,0.006,0.6000000000000001,2391.841261873045,0.10934227033625346,72647.04273809111,908088.034226139
OBL02460,B,real_estate,west,4166554.0405952,4.3194735556521096,0,0.056249999999999994,0.5,117184.33239173998,0.1579209739305166,657986.2720249231,8224828.400311539
OBL02461,CCC,healthcare,north,2085539.775932029,3.517512325816944,0,0.096,0.55,110116.50016921114,0.19748878364789388,411870.7135981175,5148383.919976469
OBL02462,BBB,consumer,south,1833001.3885689592,3.8200099809386177,1,0.00525,0.35,3368.1400514954626,0.05391544743001021,98827.09000452544,1235338.625056568
OBL02463,BB,energy,south,150721.34576376295,1.8156010532975722,1,0.018,0.39999999999999997,1085.1936894990931,0.07304392554197087,11009.278757553946,137615.98446942432
OBL02464,CCC,financials,south,695665.6015024737,4.462051142333235,0,0.108,0.55,41322.53672924694,0.21621209386898604,150411.31633347747,1880141.4541684685
OBL02465,B,real_estate,east,1841212.1739300294,3.263344753297746,0,0.056249999999999994,0.5,51784.09239178207,0.14675016795201487,270198.1957595262,3377477.446994078
OBL02466,A,real_estate,west,894480.4474300424,1.5622459485388904,1,0.0025,0.3,670.8603355725319,0.021447014491953343,19183.93511880103,239799.18898501288
OBL02467,BB,consumer,east,1964828.000480898,1.4811650022291096,1,0.01575,0.35,10831.11435265095,0.058553359984330866,115047.28121945103,1438091.015243138
OBL02468,B,financials,north,516321.57941944594,4.043487140542521,0,0.0405,0.55,11501.06318156816,0.1552911607235592,80180.17737466711,1002252.2171833388
OBL02469,BBB,consumer,south,2463704.173369676,2.6602505165653434,1,0.00525,0.35,4527.056418566779,0.04544726140448504,111968.60759045239,1399607.594880655
OBL02470,B,consumer,south,701663.1090060103,4.0072429354773185,1,0.04725,0.35,11603.753665186896,0.10278085671775437,72117.53547088082,901469.1933860102
OBL02471,B,industrials,west,7245079.808304967,4.133126711189239,1,0.045,0.35,114110.00698080324,0.10232834138203596,741376.9999643264,9267212.499554079
OBL02472,B,industrials,east,424143.38664727524,1.375583828854975,1,0.045,0.35,6680.258339694585,0.08166559891486865,34637.923696330436,432974.04620413046
OBL02473,BBB,real_estate,west,4528721.25859562,4.634032256787023,0,0.00625,0.5,14152.253933111315,0.09115596304130374,412819.94767290895,5160249.345911362
OBL02474,B,consumer,north,864374.6533382201,1.3939169626306334,0,0.04725,0.55,22462.936303626997,0.13082973156077796,113085.90386417984,1413573.798302248
OBL02475,BB,energy,west,1578249.8926495905,2.6242332939370074,0,0.018,0.6000000000000001,17045.098840615578,0.12058807058383016,190318.10945375118,2378976.36817189
OBL02476,BB,financials,east,8817388.738765249,2.2763859965552133,1,0.0135,0.35,41662.1617906658,0.06179140466155331,544838.8356152667,6810485.445190834
OBL02477,B,financials,west,2735747.787311485,4.194459549264425,0,0.0405,0.55,60938.78196236334,0.15708091143835906,429733.7558963621,5371671.948704527
OBL02478,BB,healthcare,south,806673.5186341002,4.868900645203308,0,0.012,0.55,5324.045222985062,0.1257920829142802,101473.1421407749,1268414.2767596862
OBL02479,A,consumer,south,15293872.721196273,2.8806223865498337,1,0.0021000000000000003,0.35,11240.996450079263,0.03026752507887253,462907.6761418927,5786345.951773658
OBL02480,BB,real_estate,south,348490.3590520487,4.018994426046913,0,0.01875,0.5,3267.0971161129564,0.11747275421615609,40938.1222956213,511726.5286952663
OBL02481,A,financials,east,907356.463240944,2.35474249701489,1,0.0018000000000000002,0.35,571.6345718417947,0.024970131661433557,22656.810350979067,283210.12938723835
OBL02482,BB,energy,north,482314.51721928484,4.455796893336341,1,0.018,0.39999999999999997,3472.6645239788504,0.09703564746218392,46801.70145878396,585021.2682347995
OBL02483,BBB,financials,south,7550783.713688361,2.1270492958429448,1,0.0045000000000000005,0.35,11892.48434905917,0.03861882973009556,291602.43056770944,3645030.382096368
OBL02484,BBB,industrials,south,1428069.945735352,3.918414195612208,0,0.005,0.55,3927.1923507722186,0.08419599710409775,120237.77301558274,1502972.1626947843
OBL02485,BB,consumer,east,1564214.4210120798,3.7232130737919364,1,0.01575,0.35,8622.73199582909,0.07644188048384158,119571.49182210687,1494643.6477763357
OBL02486,BBB,technology,north,6239049.796327608,3.4841994122124604,0,0.00425,0.55,14583.778898915783,0.07396052595253204,461443.40438042773,5768042.554755347
OBL02487,BBB,consumer,north,648011.3579547683,4.814808070278439,1,0.00525,0.35,1190.7208702418868,0.06117913920157854,39644.777072518715,495559.71340648393
OBL02488,BBB,healthcare,south,2470007.809615867,3.1978578321670077,1,0.004,0.35,3458.010933462214,0.04385090261630657,108312.0719209821,1353900.8990122762
OBL02489,CCC,healthcare,east,5439804.559497939,2.6068598979266597,0,0.096,0.55,287221.68074149126,0.1871665279340252,1018149.3320409086,12726866.650511358
OBL02490,B,technology,west,905144.1429991525,1.999090602854051,1,0.03825,0.35,12117.617214401153,0.08189318247598427,74125.13446969801,926564.1808712251
OBL02491,BB,technology,east,7167935.839397177,1.7239173999588773,1,0.01275,0.35,31986.9136833099,0.05622650918375711,403028.0103024471,5037850.1287805885
OBL02492,BB,financials,east,536735.314322212,1.3824379600900714,0,0.0135,0.55,3985.259708842424,0.08588647930132322,46098.30646382387,576228.8307977983
OBL02493,BB,financials,east,1095543.9959127898,4.797875154618492,1,0.0135,0.35,5176.445380687932,0.08192041087586792,89747.4142777659,1121842.6784720737
OBL02494,BB,industrials,east,6325735.364863839,3.573651839424869,0,0.015,0.55,52187.316760126676,0.11671582822367788,738313.4422338922,9228918.027923651
OBL02495,CCC,energy,east,5015119.070153424,3.325073519751257,0,0.144,0.6000000000000001,433306.2876612558,0.24313124381374016,1219332.13740041,15241651.717505123
OBL02496,BB,technology,east,630411.1447531035,4.510163013818208,1,0.01275,0.35,2813.209733460724,0.07845099391949974,49456.38088381059,618204.7610476324
OBL02497,BB,financials,west,3142103.130990482,3.1021396423914305,1,0.0135,0.35,14846.437293930026,0.06838338234877724,214867.6397858122,2685845.4973226525
